student_id,full_name,email,dob,hometown,math,literature,english,source_file,error_log,avg_score,rank
SV938,Tieu I Dinh,dinh.tieui.938@gmail.com,2001-04-08,Son La,5.4,2.2,9.9,students_202601191651.txt,,5.83,Trung Bình
SV939,Tieu I Tran,fake_email_939@not-exist-domain.com,2002-08-25,Son La,0.7,2.4,6.4,students_202601191651.txt,,3.17,Yếu
SV940,Thi B Nguyen,nguyen.thib.940@gmail.com,2001-09-12,Unknown,5.7,2.6,4.0,students_202601191651.txt,,4.1,Yếu
SV941,Thi B Dang,dang.thib.941@gmail.com,2001-09-18,Son La,7.6,0.5,0.6,students_202601191651.txt,,2.9,Yếu
SV942,Duc H Bui,bui.duch.942@gmail.com,2000-03-01,Ha Noi,0.3,1.1,1.9,students_202601191651.txt,,1.1,Yếu
SV943,Tuan G Nguyen,nguyen.tuang.943@gmail.com,2007-05-26,Can Tho,2.9,1.1,3.8,students_202601191651.txt,,2.6,Yếu
SV944,Ngoc F Hoang,hoang.ngocf.944@gmail.com,2004-12-14,Nghe An,4.5,6.2,1.8,students_202601191651.txt,,4.17,Yếu
SV945,Ngoc F Tieu,fake_email_945@not-exist-domain.com,2006-07-01,Hai Phong,8.6,1.7,1.7,students_202601191651.txt,,4.0,Yếu
SV946,Van A Bui,fake_email_946@not-exist-domain.com,2007-06-20,Nghe An,7.4,5.7,9.8,students_202601191651.txt,,7.63,Khá
SV947,Duc H Tran,tran.duch.947@gmail.com,2003-12-23,Da Nang,4.7,7.5,0.0,students_202601191651.txt,,4.07,Yếu
SV948,Huu T Pham,fake_email_948@not-exist-domain.com,2004-02-03,Can Tho,7.3,3.0,9.9,students_202601191651.txt,,6.73,Khá
SV949,Van C Unknown,fake_email_949@not-exist-domain.com,2006-08-04,Tp.Hcm,6.2,6.4,3.9,students_202601191651.txt,,5.5,Trung Bình
SV950,Van A Tran,fake_email_950@not-exist-domain.com,2001-01-09,Tp.Hcm,2.0,0.4,0.0,students_202601191651.txt,,0.8,Yếu
SV951,Van A Pham,fake_email_951@not-exist-domain.com,2001-11-05,Tp.Hcm,6.1,9.6,5.1,students_202601191651.txt,,6.93,Khá
SV952,Duc H Dinh,fake_email_952@not-exist-domain.com,2003-11-10,Tp.Hcm,7.4,7.5,2.9,students_202601191651.txt,,5.93,Trung Bình
SV953,Minh E Tieu,tieu.minhe.953@gmail.com,2000-11-21,Can Tho,7.8,7.2,7.6,students_202601191651.txt,,7.53,Khá
SV954,Thi D Dang,dang.thid.954@gmail.com,2000-03-16,Thanh Hoa,7.2,1.2,7.4,students_202601191651.txt,,5.27,Trung Bình
SV955,Thi B Le,le.thib.955@gmail.com,2002-04-19,Thanh Hoa,7.7,0.7,0.0,students_202601191651.txt,,2.8,Yếu
SV956,Van C Tieu,tieu.vanc.956@gmail.com,2006-08-02,Hai Phong,1.8,5.3,9.3,students_202601191651.txt,,5.47,Trung Bình
SV957,Van C Tieu,tieu.vanc.957@gmail.com,2007-07-06,Thanh Hoa,6.9,3.6,0.0,students_202601191651.txt,,3.5,Yếu
SV958,Minh E Tieu,tieu.minhe.958@gmail.com,2000-01-16,Hai Phong,6.3,2.9,0.0,students_202601191651.txt,,3.07,Yếu
SV959,Van C Unknown,unknown.vanc.959@gmail.com,2001-05-14,Nghe An,1.8,8.8,8.4,students_202601191651.txt,,6.33,Trung Bình
SV960,Ngoc F Hoang,hoang.ngocf.960@gmail.com,2002-12-28,Thanh Hoa,8.1,0.8,8.5,students_202601191651.txt,,5.8,Trung Bình
SV961,Tieu I Trinh,fake_email_961@not-exist-domain.com,2004-11-22,Unknown,9.9,6.8,0.0,students_202601191651.txt,,5.57,Trung Bình
SV962,Ngoc F Pham,fake_email_962@not-exist-domain.com,2004-10-23,Can Tho,2.7,1.4,0.7,students_202601191651.txt,,1.6,Yếu
SV963,Van A Dinh,dinh.vana.963@gmail.com,2002-06-22,Nghe An,4.9,3.2,7.5,students_202601191651.txt,,5.2,Trung Bình
SV964,Huu T Le,le.huut.964@gmail.com,2001-01-13,Can Tho,7.3,5.1,5.0,students_202601191651.txt,,5.8,Trung Bình
SV965,Tieu I Unknown,unknown.tieui.965@gmail.com,2006-03-01,Hai Phong,4.2,0.8,8.7,students_202601191651.txt,,4.57,Yếu
SV966,Tieu I Bui,bui.tieui.966@gmail.com,2005-05-16,N/A,5.4,2.5,9.6,students_202601191651.txt,,5.83,Trung Bình
SV967,Huu T Unknown,fake_email_967@not-exist-domain.com,2000-02-27,Da Nang,9.3,6.2,3.2,students_202601191651.txt,,6.23,Trung Bình
SV968,Van C Hoang,hoang.vanc.968@gmail.com,2001-09-24,Can Tho,8.1,6.8,8.6,students_202601191651.txt,,7.83,Khá
SV969,Tuan G Dinh,dinh.tuang.969@gmail.com,2005-03-20,Unknown,3.0,1.3,4.5,students_202601191651.txt,,2.93,Yếu
SV970,Huu T Hoang,hoang.huut.970@gmail.com,2005-12-16,Nghe An,8.2,6.9,0.0,students_202601191651.txt,,5.03,Trung Bình
SV971,Tieu I Bui,fake_email_971@not-exist-domain.com,2000-10-07,N/A,3.6,4.6,9.2,students_202601191651.txt,,5.8,Trung Bình
SV972,Van C Bui,fake_email_972@not-exist-domain.com,2001-07-28,Hai Phong,8.9,2.9,8.4,students_202601191651.txt,,6.73,Khá
SV973,Huu T Le,le.huut.973@gmail.com,2002-07-28,N/A,2.6,6.6,8.8,students_202601191651.txt,,6.0,Trung Bình
SV974,Tuan G Le,le.tuang.974@gmail.com,2000-05-02,N/A,0.4,2.5,9.5,students_202601191651.txt,,4.13,Yếu
SV975,Thi B Dang,fake_email_975@not-exist-domain.com,2002-11-15,Da Nang,9.3,2.7,6.2,students_202601191651.txt,,6.07,Trung Bình
SV976,Ngoc F Tran,tran.ngocf.976@gmail.com,2002-05-21,Tp.Hcm,6.8,7.0,5.7,students_202601191651.txt,,6.5,Khá
SV977,Tieu I Dinh,dinh.tieui.977@gmail.com,2002-11-13,Da Nang,4.1,8.1,2.7,students_202601191651.txt,,4.97,Yếu
SV978,Thi B Pham,pham.thib.978@gmail.com,2003-01-26,Unknown,0.5,7.2,1.6,students_202601191651.txt,,3.1,Yếu
SV979,Huu T Bui,bui.huut.979@gmail.com,2005-01-07,Tp.Hcm,7.1,7.7,3.6,students_202601191651.txt,,6.13,Trung Bình
SV980,Minh E Dinh,dinh.minhe.980@gmail.com,2002-12-27,Da Nang,4.3,9.9,2.9,students_202601191651.txt,,5.7,Trung Bình
SV981,Tuan G Dinh,fake_email_981@not-exist-domain.com,2005-04-12,Nghe An,9.6,1.5,3.2,students_202601191651.txt,,4.77,Yếu
SV982,Van C Nguyen,nguyen.vanc.982@gmail.com,2003-01-21,Tp.Hcm,4.2,4.4,6.8,students_202601191651.txt,,5.13,Trung Bình
SV983,Van A Vu,vu.vana.983@gmail.com,2002-11-01,N/A,2.1,3.5,0.0,students_202601191651.txt,,1.87,Yếu
SV984,Minh E Trinh,trinh.minhe.984@gmail.com,2005-06-30,Son La,2.9,4.1,2.9,students_202601191651.txt,,3.3,Yếu
SV985,Minh E Pham,pham.minhe.985@gmail.com,2003-09-17,Hai Phong,5.7,6.5,7.2,students_202601191651.txt,,6.47,Trung Bình
SV986,Minh E Pham,fake_email_986@not-exist-domain.com,2005-07-07,Ha Noi,4.7,4.2,8.3,students_202601191651.txt,,5.73,Trung Bình
SV987,Ngoc F Tieu,fake_email_987@not-exist-domain.com,2004-08-23,Can Tho,4.5,8.3,5.9,students_202601191651.txt,,6.23,Trung Bình
SV988,Minh E Dinh,dinh.minhe.988@gmail.com,2004-06-27,Unknown,2.5,7.6,2.7,students_202601191651.txt,,4.27,Yếu
SV989,Van C Le,le.vanc.989@gmail.com,2001-04-06,Ha Noi,0.6,6.4,9.6,students_202601191651.txt,,5.53,Trung Bình
SV990,Tieu I Dinh,dinh.tieui.990@gmail.com,2004-01-13,Thanh Hoa,7.8,9.7,2.2,students_202601191651.txt,,6.57,Khá
SV991,Huu T Trinh,trinh.huut.991@gmail.com,2000-01-01,Son La,8.0,5.9,0.0,students_202601191651.txt,,4.63,Yếu
SV992,Tieu I Dinh,dinh.tieui.992@gmail.com,2001-03-29,Unknown,1.0,0.3,2.0,students_202601191651.txt,,1.1,Yếu
SV993,Van A Le,le.vana.993@gmail.com,2000-03-09,Ha Noi,4.6,5.2,6.2,students_202601191651.txt,,5.33,Trung Bình
SV994,Thi B Dang,dang.thib.994@gmail.com,2002-11-28,Son La,3.8,0.3,4.6,students_202601191651.txt,,2.9,Yếu
SV995,Duc H Vu,fake_email_995@not-exist-domain.com,2000-05-24,Tp.Hcm,0.7,6.3,4.8,students_202601191651.txt,,3.93,Yếu
SV996,Tuan G Trinh,fake_email_996@not-exist-domain.com,2001-04-10,Tp.Hcm,8.5,7.7,8.8,students_202601191651.txt,,8.33,Giỏi
SV997,Ngoc F Bui,fake_email_997@not-exist-domain.com,2001-10-16,Hai Phong,3.5,5.1,3.0,students_202601191651.txt,,3.87,Yếu
SV998,Ngoc F Bui,bui.ngocf.998@gmail.com,2007-02-18,N/A,7.7,2.3,0.0,students_202601191651.txt,,3.33,Yếu
SV999,Thi D Le,le.thid.999@gmail.com,2006-03-11,N/A,2.5,6.7,8.5,students_202601191651.txt,,5.9,Trung Bình
